







step,loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/reward_func/mean,rewards/reward_func/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,epoch
1960,-0.0043,0.4417082965373993,2.3754019292604506e-06,10265603.0,203.3,108.0,372.0,0.01875,197.5800033569336,108.0,331.5,0.65,0.37434512078762056,0.65,0.23314451575279235,0.5,0.03359677484259009,0.275626040995121,0.0,0.0,0.0,0.0,0.0,0.53
1970,0.0081,0.43635380268096924,2.3620042872454447e-06,10319173.0,192.9125,110.8,314.4,0.0,192.9125,110.8,314.4,0.63125,0.35811769366264345,0.63125,0.27754830867052077,0.4,0.034978103428147736,0.22946743927896024,0.0,0.0,0.0,0.0,0.0,0.53
1980,0.0409,0.39685168862342834,2.3486066452304397e-06,10375171.0,207.4375,109.4,364.9,0.01875,202.47482452392578,109.4,339.4,0.64375,0.4537298738956451,0.64375,0.35542022436857224,0.2,0.043854787247255445,0.2930478647351265,0.0,0.0,0.0,0.0,0.0,0.53
1990,0.0176,0.49385154247283936,2.335209003215434e-06,10427642.0,184.49375,118.7,287.8,0.00625,182.67083435058595,118.7,273.2,0.88125,0.23967414796352388,0.88125,0.16729881316423417,0.55,0.034696401469409464,0.24727271646261215,0.0,0.0,0.0,0.0,0.0,0.53
2000,-0.039,0.6923513412475586,2.321811361200429e-06,10481555.0,191.55625,111.3,313.4,0.0,191.55625,111.3,313.4,0.73125,0.32046725451946256,0.73125,0.24493511021137238,0.4,0.03898266316391528,0.2630076754838228,0.0,0.0,0.0,0.0,0.0,0.54
2010,0.0155,0.43283554911613464,2.3084137191854237e-06,10532039.0,179.275,100.3,301.9,0.00625,177.48208465576172,100.3,292.4,0.83125,0.27118754386901855,0.83125,0.1428791418671608,0.65,0.04024790842086077,0.23698498569428922,0.0,0.0,0.0,0.0,0.0,0.54
2020,0.026,0.3313237428665161,2.295016077170418e-06,10586846.0,201.89375,123.3,327.3,0.0,201.89375,123.3,327.3,0.625,0.45453735888004304,0.625,0.32213805615901947,0.3,0.0339747775811702,0.24706743843853474,0.0,0.0,0.0,0.0,0.0,0.54
2030,0.0064,0.34994378685951233,2.2816184351554127e-06,10637060.0,176.7375,108.0,309.6,0.00625,175.02375183105468,108.0,296.8,0.81875,0.30070255100727084,0.81875,0.2567155197262764,0.4,0.038719546236097815,0.24272145815193652,0.0,0.0,0.0,0.0,0.0,0.54
2040,0.0002,0.016374945640563965,2.2682207931404072e-06,10690826.0,195.8875,105.5,311.2,0.0,195.8875,105.5,311.2,0.79375,0.2599023967981339,0.79375,0.21546684056520463,0.55,0.03551160702481866,0.26230571065098046,0.0,0.0,0.0,0.0,0.0,0.55
2050,0.015,0.3007188141345978,2.254823151125402e-06,10749728.0,218.1875,118.1,351.8,0.025,211.66607513427735,118.1,333.2,0.6875,0.43592780232429507,0.6875,0.24936439841985703,0.4,0.03686316809616983,0.2757005147635937,0.0,0.0,0.0,0.0,0.0,0.55
2060,-0.0383,0.20795485377311707,2.2414255091103967e-06,10801534.0,185.8875,102.2,294.1,0.0,185.8875,102.2,294.1,0.71875,0.38032630980014803,0.71875,0.2009505569934845,0.55,0.04286848157644272,0.24118072763085366,0.0,0.0,0.0,0.0,0.0,0.55
2070,-0.0068,0.010670758783817291,2.2280278670953912e-06,10855527.0,198.95625,124.1,333.4,0.0125,195.91250305175782,124.1,311.4,0.71875,0.3456986784934998,0.71875,0.2409250631928444,0.45,0.03585448367521167,0.23324212059378624,0.0,0.0,0.0,0.0,0.0,0.55
2080,-0.0169,0.49884095788002014,2.214630225080386e-06,10907877.0,182.9875,101.3,331.0,0.01875,177.77440643310547,101.3,307.1,0.775,0.3346532315015793,0.775,0.27311901897192004,0.4,0.042884926637634636,0.22721009254455565,0.0,0.0,0.0,0.0,0.0,0.56
2090,0.0245,0.35171985626220703,2.2012325830653807e-06,10958603.0,176.8875,99.9,312.8,0.0,176.8875,99.9,312.8,0.825,0.27361724972724916,0.825,0.1409919261932373,0.65,0.04744470748119056,0.23509281650185584,0.0,0.0,0.0,0.0,0.0,0.56
2100,0.0232,0.43030688166618347,2.1878349410503752e-06,11013386.0,201.39375,118.1,310.0,0.0,201.39375,118.1,310.0,0.725,0.4014051020145416,0.725,0.25040294528007506,0.4,0.03396643339656293,0.23105754666030406,0.0,0.0,0.0,0.0,0.0,0.56
2110,0.0227,0.006732035893946886,2.1744372990353697e-06,11071248.0,213.4875,122.4,348.0,0.01875,208.4260726928711,122.4,339.6,0.675,0.3813729822635651,0.675,0.31248440593481064,0.25,0.03223085384815931,0.27761119455099104,0.0,0.0,0.0,0.0,0.0,0.57
2120,0.0287,0.332917183637619,2.1610396570203647e-06,11122742.0,179.6875,97.5,314.7,0.0,179.6875,97.5,314.7,0.725,0.3795626789331436,0.725,0.24073518067598343,0.45,0.034514831658452746,0.25323635414242746,0.0,0.0,0.0,0.0,0.0,0.57
2130,-0.0053,0.34398379921913147,2.1476420150053592e-06,11173325.0,179.39375,105.2,290.4,0.0,179.39375,105.2,290.4,0.8,0.3200622320175171,0.8,0.22494472414255143,0.5,0.03194680383894592,0.22785705588757993,0.0,0.0,0.0,0.0,0.0,0.57
2140,0.0712,0.2407275289297104,2.1342443729903537e-06,11227281.0,191.275,102.5,318.7,0.0,191.275,102.5,318.7,0.8375,0.3304565638303757,0.8375,0.26680252104997637,0.4,0.032212408678606155,0.24183961376547813,0.0,0.0,0.0,0.0,0.0,0.57
2150,0.0305,0.3880035877227783,2.1208467309753487e-06,11283742.0,204.33125,123.5,368.9,0.0125,200.57083587646486,123.5,331.3,0.66875,0.39214366376399995,0.66875,0.28028418123722076,0.4,0.03528945185244083,0.30757860131561754,0.0,0.0,0.0,0.0,0.0,0.58
2160,-0.0159,0.3407474458217621,2.107449088960343e-06,11342716.0,216.9375,115.6,366.2,0.025,210.3189453125,115.6,343.8,0.75625,0.35481184124946596,0.75625,0.2884902372956276,0.3,0.03126364038325846,0.24478276893496514,0.0,0.0,0.0,0.0,0.0,0.58
2170,0.0052,0.03366786241531372,2.0940514469453377e-06,11393911.0,174.06875,81.8,275.4,0.0,174.06875,81.8,275.4,0.81875,0.25498543679714203,0.81875,0.17234114408493043,0.6,0.035306726093403996,0.22242738194763662,0.0,0.0,0.0,0.0,0.0,0.58
2180,0.0313,0.016702258959412575,2.0806538049303323e-06,11449989.0,203.6375,109.4,331.3,0.00625,201.8254180908203,109.4,309.1,0.8,0.27900533378124237,0.8,0.2257894605398178,0.5,0.031930092023685575,0.24522149823606015,0.0,0.0,0.0,0.0,0.0,0.58
2190,0.0071,0.272967129945755,2.067256162915327e-06,11508850.0,218.48125,114.5,390.1,0.00625,216.66416778564454,114.5,386.1,0.68125,0.4158478260040283,0.68125,0.27166123539209364,0.35,0.03005046132020652,0.2623593181371689,0.0,0.0,0.0,0.0,0.0,0.59
2200,-0.0279,0.006214725319296122,2.0538585209003217e-06,11559560.0,174.7375,89.4,301.5,0.00625,172.5312515258789,89.4,289.9,0.85,0.20849711298942566,0.85,0.1102557584643364,0.75,0.03147106925025582,0.2119750801473856,0.0,0.0,0.0,0.0,0.0,0.59
2210,0.0235,0.015676742419600487,2.0404608788853162e-06,11614767.0,200.94375,116.7,353.9,0.00625,199.37916870117186,116.7,342.7,0.61875,0.44031059443950654,0.61875,0.25125161111354827,0.4,0.033885266771540044,0.2571636725217104,0.0,0.0,0.0,0.0,0.0,0.59
2220,0.0374,0.4595889747142792,2.027063236870311e-06,11662962.0,171.11875,95.6,285.8,0.00625,169.1387512207031,95.6,269.5,0.8875,0.23062708973884583,0.8875,0.18138959556818007,0.6,0.02969024539925158,0.2230410274118185,0.0,0.0,0.0,0.0,0.0,0.59
2230,0.0014,0.3506942093372345,2.0136655948553053e-06,11720422.0,215.925,130.9,360.7,0.00625,214.28541870117186,130.9,347.7,0.675,0.38062708973884585,0.675,0.30154247432947157,0.35,0.02901324168778956,0.2661998882889748,0.0,0.0,0.0,0.0,0.0,0.6
2240,0.0309,0.3454197645187378,2.0002679528403002e-06,11772941.0,189.09375,113.8,312.1,0.00625,187.19666748046876,113.8,301.2,0.7875,0.37909155189990995,0.7875,0.2906068071722984,0.35,0.02593771545216441,0.23206956684589386,0.0,0.0,0.0,0.0,0.0,0.6
2250,-0.0169,0.013115261681377888,1.9868703108252948e-06,11828549.0,199.45,122.7,333.0,0.025,192.49910888671874,122.7,331.4,0.71875,0.38503195643424987,0.71875,0.20137998312711716,0.5,0.027796531794592738,0.23692120816558598,0.0,0.0,0.0,0.0,0.0,0.6
2260,0.0177,0.006056070327758789,1.9734726688102897e-06,11882935.0,200.6625,113.8,354.5,0.0125,196.56458587646483,113.8,304.7,0.725,0.32670519053936004,0.725,0.13741130977869034,0.65,0.030026550102047623,0.23235418125987053,0.0,0.0,0.0,0.0,0.0,0.61
2270,0.0309,0.3268333673477173,1.9600750267952842e-06,11937252.0,197.33125,115.0,310.3,0.0,197.33125,115.0,310.3,0.65625,0.4220459520816803,0.65625,0.3661265388131142,0.15,0.035194881213828924,0.2826175048947334,0.0,0.0,0.0,0.0,0.0,0.61
2280,-0.0144,0.3655564486980438,1.9466773847802788e-06,11987528.0,172.575,97.1,305.8,0.0,172.575,97.1,305.8,0.68125,0.4512824296951294,0.68125,0.332039101421833,0.3,0.03339915461838246,0.2623475696891546,0.0,0.0,0.0,0.0,0.0,0.61
2290,0.0149,0.20035767555236816,1.9332797427652737e-06,12039602.0,186.3625,101.9,290.4,0.0,186.3625,101.9,290.4,0.65,0.25913876593112944,0.65,0.21862822920084,0.5,0.0283445430919528,0.2822885237634182,0.0,0.0,0.0,0.0,0.0,0.61
2300,-0.0012,0.42673760652542114,1.919882100750268e-06,12092255.0,190.78125,112.2,331.8,0.00625,188.99875183105468,112.2,322.9,0.7,0.3905502945184708,0.7,0.26388068348169325,0.4,0.03640989540144801,0.2421649031341076,0.0,0.0,0.0,0.0,0.0,0.62
2310,0.0149,0.339914470911026,1.9064844587352627e-06,12144985.0,190.0625,118.9,314.2,0.00625,188.02625122070313,118.9,289.3,0.7625,0.4026862680912018,0.7625,0.2825929790735245,0.35,0.0370714335469529,0.2412341233342886,0.0,0.0,0.0,0.0,0.0,0.62
2320,-0.0047,0.007640474941581488,1.8930868167202573e-06,12197709.0,185.175,109.2,302.7,0.0,185.175,109.2,302.7,0.64375,0.28166855573654176,0.64375,0.12331425845623016,0.7,0.03667698258068412,0.2514375410974026,0.0,0.0,0.0,0.0,0.0,0.62
2330,0.0009,0.006537575274705887,1.879689174705252e-06,12253750.0,200.20625,115.1,332.3,0.00625,198.29208374023438,115.1,323.3,0.64375,0.35006541311740874,0.64375,0.25945139974355697,0.4,0.026975374016910792,0.23622073382139205,0.0,0.0,0.0,0.0,0.0,0.62
2340,0.0325,0.01584516279399395,1.8662915326902467e-06,12305351.0,182.75625,101.4,325.7,0.03125,172.38684692382813,101.4,268.5,0.8,0.29857390820980073,0.8,0.187282931804657,0.55,0.032125269807875154,0.25870654117316005,0.0,0.0,0.0,0.0,0.0,0.63
2350,-0.0052,0.27951887249946594,1.8528938906752415e-06,12356868.0,183.48125,104.0,328.7,0.00625,181.5054183959961,104.0,323.2,0.7,0.4054999053478241,0.7,0.2731190204620361,0.4,0.02678833345416933,0.23760414011776448,0.0,0.0,0.0,0.0,0.0,0.63
2360,-0.0034,0.27278679609298706,1.839496248660236e-06,12415077.0,205.15625,112.9,350.4,0.0,205.15625,112.9,350.4,0.7125,0.3637802630662918,0.7125,0.20283777117729188,0.55,0.030721826804801823,0.25850357711315153,0.0,0.0,0.0,0.0,0.0,0.63
2370,0.0238,0.47510960698127747,1.8260986066452305e-06,12466176.0,181.71875,102.6,330.4,0.00625,180.12875061035157,102.6,322.9,0.76875,0.3668722450733185,0.76875,0.2794315963983536,0.4,0.030421945662237704,0.2505170252174139,0.0,0.0,0.0,0.0,0.0,0.64
2380,0.061,0.37570080161094666,1.8127009646302253e-06,12518130.0,184.0625,100.0,329.8,0.00625,181.85208435058593,100.0,312.6,0.7,0.4062201946973801,0.7,0.3135088413953781,0.35,0.030255558667704463,0.2645738061517477,0.0,0.0,0.0,0.0,0.0,0.64
2390,-0.0049,0.6093944311141968,1.7993033226152198e-06,12569063.0,179.18125,103.4,268.7,0.0,179.18125,103.4,268.7,0.69375,0.4390808641910553,0.69375,0.33288384079933164,0.3,0.030410292884334923,0.23079388476908208,0.0,0.0,0.0,0.0,0.0,0.64
2400,0.0032,0.46787041425704956,1.7859056806002145e-06,12616563.0,159.575,91.9,284.5,0.00625,157.22958374023438,91.9,257.0,0.8375,0.27998543679714205,0.8375,0.2299933210015297,0.45,0.03294902271591127,0.22141860164701938,0.0,0.0,0.0,0.0,0.0,0.64
2410,0.0015,0.5015782713890076,1.7725080385852093e-06,12666236.0,169.25625,93.0,273.0,0.0,169.25625,93.0,273.0,0.85,0.2687002897262573,0.85,0.20580926835536956,0.5,0.032289029425010086,0.22924441061913967,0.0,0.0,0.0,0.0,0.0,0.65
2420,0.0084,0.009934279136359692,1.759110396570204e-06,12717182.0,176.4625,92.5,317.4,0.00625,174.57833404541014,92.5,308.9,0.675,0.3473824918270111,0.675,0.21461817920207976,0.55,0.030842049419879912,0.27129151821136477,0.0,0.0,0.0,0.0,0.0,0.65
2430,0.0029,0.4305378794670105,1.7457127545551985e-06,12768782.0,176.25,98.6,286.8,0.0,176.25,98.6,286.8,0.63125,0.4087330520153046,0.63125,0.20496060252189635,0.5,0.033690449711866674,0.26304248012602327,0.0,0.0,0.0,0.0,0.0,0.65
2440,0.0078,0.010918178595602512,1.732315112540193e-06,12821523.0,186.23125,99.6,312.9,0.00625,184.74000244140626,99.6,308.3,0.7125,0.38209634125232694,0.7125,0.21862822771072388,0.5,0.027068219822831453,0.21915701553225517,0.0,0.0,0.0,0.0,0.0,0.65
2450,0.0335,0.015024336986243725,1.7189174705251876e-06,12872476.0,174.05625,109.6,311.5,0.00625,172.57958374023437,109.6,295.3,0.7375,0.3878461062908173,0.7375,0.32025476843118666,0.3,0.03348477142862975,0.24232868775725364,0.0,0.0,0.0,0.0,0.0,0.66
2460,0.0204,0.6010544300079346,1.7055198285101823e-06,12919715.0,160.54375,95.8,260.0,0.0,160.54375,95.8,260.0,0.7625,0.36780640482902527,0.7625,0.21589234620332717,0.5,0.033798767952248454,0.23972993865609168,0.0,0.0,0.0,0.0,0.0,0.66
2470,-0.0118,0.33719322085380554,1.692122186495177e-06,12976407.0,200.725,105.8,338.6,0.00625,199.01541748046876,105.8,329.3,0.6375,0.37681012153625487,0.6375,0.27081256806850434,0.35,0.033663289784453806,0.23423415794968605,0.0,0.0,0.0,0.0,0.0,0.66
2480,-0.0146,0.5239182114601135,1.6787245444801718e-06,13031298.0,191.71875,109.4,325.1,0.0125,188.3558364868164,109.4,308.6,0.68125,0.39478677213191987,0.68125,0.271231809258461,0.4,0.032122835889458655,0.25424368418753146,0.0,0.0,0.0,0.0,0.0,0.66
2490,0.0095,0.42829397320747375,1.6653269024651663e-06,13078542.0,158.825,87.8,284.0,0.00625,157.1620849609375,87.8,268.2,0.825,0.3317301481962204,0.825,0.23819310814142228,0.45,0.03559187771752477,0.2518327973783016,0.0,0.0,0.0,0.0,0.0,0.67
2500,0.0014,0.20091453194618225,1.6519292604501608e-06,13129484.0,177.0375,103.0,281.4,0.0,177.0375,103.0,281.4,0.8125,0.3413800299167633,0.8125,0.2684998527169228,0.4,0.02805947298184037,0.21727679632604122,0.0,0.0,0.0,0.0,0.0,0.67
2510,-0.0032,0.5127849578857422,1.6385316184351555e-06,13178311.0,164.56875,101.1,279.3,0.0,164.56875,101.1,279.3,0.71875,0.3438052237033844,0.71875,0.28951467424631117,0.4,0.03279856403823942,0.2207417793571949,0.0,0.0,0.0,0.0,0.0,0.67
2520,0.0292,0.006921726278960705,1.62513397642015e-06,13234125.0,198.0875,101.8,362.2,0.0125,194.55291748046875,101.8,326.1,0.71875,0.3928064048290253,0.71875,0.21461425423622132,0.55,0.03271434144116938,0.2648300874978304,0.0,0.0,0.0,0.0,0.0,0.68
2530,0.0095,0.3890603482723236,1.6117363344051448e-06,13290272.0,204.16875,111.2,356.0,0.0125,200.41375122070312,111.2,346.1,0.7,0.43600996732711794,0.7,0.3288839802145958,0.25,0.03379826589953154,0.24141398817300797,0.0,0.0,0.0,0.0,0.0,0.68
2540,0.0126,0.45402732491493225,1.5983386923901395e-06,13343228.0,181.925,100.2,323.6,0.0,181.925,100.2,323.6,0.7,0.44566291868686675,0.7,0.30172843486070633,0.35,0.029926905082538723,0.24125058390200138,0.0,0.0,0.0,0.0,0.0,0.68
2550,0.0101,0.2971693277359009,1.5849410503751343e-06,13393491.0,172.84375,95.9,277.9,0.0125,169.23660888671876,95.9,276.6,0.73125,0.30136980414390563,0.73125,0.2127309650182724,0.55,0.03389117564074695,0.2575013995170593,0.0,0.0,0.0,0.0,0.0,0.68
2560,0.0175,0.2838708758354187,1.5715434083601288e-06,13447902.0,197.71875,104.1,349.2,0.0125,194.17083435058595,104.1,333.0,0.69375,0.3699350476264954,0.69375,0.2548322319984436,0.4,0.03358576332684606,0.2625478312373161,0.0,0.0,0.0,0.0,0.0,0.69
2570,0.0033,0.3367375135421753,1.5581457663451233e-06,13501060.0,190.1875,100.9,310.5,0.00625,188.17333374023437,100.9,293.3,0.625,0.43812087178230286,0.625,0.2870261907577515,0.35,0.030042120604775846,0.2536125022917986,0.0,0.0,0.0,0.0,0.0,0.69
2580,0.0345,0.00707542197778821,1.544748124330118e-06,13549766.0,167.1125,90.0,303.9,0.0,167.1125,90.0,303.9,0.7,0.3886530786752701,0.7,0.18728293478488922,0.55,0.03337527830153704,0.24244608916342258,0.0,0.0,0.0,0.0,0.0,0.69
2590,0.0747,0.5884959697723389,1.5313504823151126e-06,13601909.0,183.79375,104.8,368.8,0.025,176.44339599609376,104.8,321.6,0.8,0.3314779162406921,0.8,0.2798649474978447,0.35,0.03440982671454549,0.2606691956520081,0.0,0.0,0.0,0.0,0.0,0.69
2600,0.0194,0.34006357192993164,1.5179528403001073e-06,13656021.0,197.15,116.5,354.7,0.01875,191.75833587646486,116.5,333.6,0.7375,0.43448270559310914,0.7375,0.23860842287540435,0.5,0.03067107212264091,0.23012872375547885,0.0,0.0,0.0,0.0,0.0,0.7
2610,-0.0255,0.2642376124858856,1.504555198285102e-06,13707718.0,176.00625,95.6,331.6,0.0125,172.36083526611327,95.6,305.0,0.70625,0.34141885936260224,0.70625,0.23272527605295182,0.45,0.029646381572820246,0.20247666761279107,0.0,0.0,0.0,0.0,0.0,0.7
2620,-0.0035,0.2749234139919281,1.4911575562700968e-06,13759543.0,180.35625,97.1,313.4,0.00625,178.44583435058593,97.1,299.8,0.76875,0.3309634506702423,0.76875,0.2199063181877136,0.45,0.028621354792267083,0.24413140192627908,0.0,0.0,0.0,0.0,0.0,0.7
2630,0.0151,0.4265856444835663,1.4777599142550913e-06,13812476.0,184.08125,106.5,324.1,0.0125,180.32666931152343,106.5,283.6,0.80625,0.3417163908481598,0.80625,0.21777956038713456,0.5,0.03189594412688166,0.24382329285144805,0.0,0.0,0.0,0.0,0.0,0.7
2640,0.0275,0.009330390952527523,1.4643622722400858e-06,13862055.0,171.31875,93.9,302.5,0.0125,167.2058349609375,93.9,260.5,0.925,0.19418915510177612,0.925,0.14099192768335342,0.65,0.034778229193761945,0.21509764790534974,0.0,0.0,0.0,0.0,0.0,0.71
2650,0.0499,0.24991941452026367,1.4509646302250803e-06,13918809.0,209.3125,115.3,377.2,0.03125,201.77208557128907,115.3,344.0,0.60625,0.41520310640335084,0.60625,0.32888790518045424,0.25,0.03289895309135318,0.287920942902565,0.0,0.0,0.0,0.0,0.0,0.71
2660,-0.0247,0.38252609968185425,1.437566988210075e-06,13976095.0,209.0375,114.8,371.2,0.0,209.0375,114.8,371.2,0.66875,0.4075644016265869,0.66875,0.2712318032979965,0.4,0.03515009621623903,0.2602413784712553,0.0,0.0,0.0,0.0,0.0,0.71
2670,0.0227,0.3246419429779053,1.4241693461950698e-06,14029017.0,187.8625,97.2,358.0,0.0125,184.00833435058593,97.2,328.3,0.725,0.41150641441345215,0.725,0.2634512588381767,0.45,0.029371403343975543,0.24152116514742375,0.0,0.0,0.0,0.0,0.0,0.72
2680,-0.0026,0.010291164740920067,1.4107717041800646e-06,14082488.0,189.49375,106.1,310.5,0.0,189.49375,106.1,310.5,0.75,0.25157869756221773,0.75,0.21862822920084,0.5,0.040254847379401326,0.259575343132019,0.0,0.0,0.0,0.0,0.0,0.72
2690,0.0266,0.26631855964660645,1.397374062165059e-06,14135753.0,183.70625,113.7,325.9,0.00625,182.3933349609375,113.7,317.8,0.675,0.3534932404756546,0.675,0.16055681109428405,0.6,0.03261412195861339,0.2339097898453474,0.0,0.0,0.0,0.0,0.0,0.72
2700,0.0168,0.3836494982242584,1.3839764201500536e-06,14184285.0,160.525,93.9,259.9,0.0,160.525,93.9,259.9,0.73125,0.25198065042495726,0.73125,0.16602464616298676,0.6,0.04172959239222109,0.23576553761959076,0.0,0.0,0.0,0.0,0.0,0.72
2710,-0.0101,0.44479772448539734,1.3705787781350483e-06,14240235.0,201.8375,120.7,332.6,0.0,201.8375,120.7,332.6,0.74375,0.3793947070837021,0.74375,0.27986102402210233,0.35,0.02879361077211797,0.22860245779156685,0.0,0.0,0.0,0.0,0.0,0.73
2720,0.0105,0.25352147221565247,1.3571811361200429e-06,14291658.0,175.89375,110.9,302.8,0.0,175.89375,110.9,302.8,0.84375,0.2968145251274109,0.84375,0.2190474659204483,0.55,0.030391005543060602,0.23234743662178517,0.0,0.0,0.0,0.0,0.0,0.73
2730,0.008,0.4435695707798004,1.3437834941050376e-06,14344760.0,185.2375,108.9,316.1,0.00625,183.45875091552733,108.9,311.9,0.7,0.379453232884407,0.7,0.2463928982615471,0.45,0.0324306437280029,0.24949245452880858,0.0,0.0,0.0,0.0,0.0,0.73
2740,-0.001,0.4433382749557495,1.3303858520900323e-06,14400282.0,199.1625,113.4,344.7,0.01875,194.14720458984374,113.4,324.4,0.68125,0.3659299939870834,0.68125,0.32153286337852477,0.25,0.03059226614423096,0.2705349251627922,0.0,0.0,0.0,0.0,0.0,0.73
2750,-0.0084,0.47338348627090454,1.316988210075027e-06,14449406.0,168.275,102.7,259.6,0.0,168.275,102.7,259.6,0.86875,0.22219087779521943,0.86875,0.134679351747036,0.65,0.032505729049444196,0.23391964621841907,0.0,0.0,0.0,0.0,0.0,0.74
2760,0.0684,0.47852492332458496,1.3035905680600216e-06,14502620.0,191.7375,117.6,323.5,0.0,191.7375,117.6,323.5,0.71875,0.4243017792701721,0.71875,0.3629612311720848,0.2,0.03566137989982963,0.23617836460471153,0.0,0.0,0.0,0.0,0.0,0.74
2770,-0.0052,0.27275708317756653,1.2901929260450161e-06,14549505.0,155.33125,89.2,280.7,0.0,155.33125,89.2,280.7,0.80625,0.2792398273944855,0.80625,0.1546595498919487,0.65,0.03265453020576388,0.24303788580000402,0.0,0.0,0.0,0.0,0.0,0.74
2780,0.006,0.3093563914299011,1.2767952840300108e-06,14600377.0,176.25,93.6,286.2,0.0,176.25,93.6,286.2,0.75625,0.3282154053449631,0.75625,0.2926799789071083,0.35,0.033861915301531556,0.23644146993756293,0.0,0.0,0.0,0.0,0.0,0.74
2790,0.0392,0.016824008896946907,1.2633976420150054e-06,14652057.0,177.7,105.7,298.4,0.00625,175.60291748046876,105.7,280.8,0.73125,0.39617287218570707,0.73125,0.3084704399108887,0.3,0.03244579932652414,0.2665264245122671,0.0,0.0,0.0,0.0,0.0,0.75
2800,0.0371,0.007096792571246624,1.25e-06,14705262.0,191.23125,113.3,341.3,0.00625,189.13375091552734,113.3,321.3,0.8,0.32926514744758606,0.8,0.22136410176753998,0.5,0.030002406518906354,0.23723710738122464,0.0,0.0,0.0,0.0,0.0,0.75
2810,0.0177,0.48766273260116577,1.2366023579849948e-06,14757549.0,183.54375,113.8,316.2,0.0125,179.91958618164062,113.8,293.4,0.75,0.31714366376399994,0.75,0.18327288776636125,0.6,0.028619690565392375,0.22350269556045532,0.0,0.0,0.0,0.0,0.0,0.75
2820,-0.0189,0.3963759243488312,1.2232047159699894e-06,14807593.0,170.975,84.8,289.0,0.00625,168.89291687011718,84.8,263.5,0.7125,0.39557670056819916,0.7125,0.2762764811515808,0.35,0.030918999295681714,0.2501698359847069,0.0,0.0,0.0,0.0,0.0,0.76
2830,0.0191,0.28621402382850647,1.209807073954984e-06,14861443.0,191.1125,101.7,355.9,0.00625,188.83500061035156,101.7,332.2,0.6875,0.3568829357624054,0.6875,0.2493643969297409,0.4,0.035217093932442364,0.25394630134105683,0.0,0.0,0.0,0.0,0.0,0.76
2840,0.0062,0.008785072714090347,1.1964094319399786e-06,14915078.0,193.06875,96.1,329.7,0.0125,189.29708557128907,96.1,309.5,0.60625,0.4165460467338562,0.60625,0.31563952565193176,0.3,0.03243047557771206,0.2455960303544998,0.0,0.0,0.0,0.0,0.0,0.76
2850,0.0267,0.5490193963050842,1.1830117899249734e-06,14967109.0,180.59375,105.0,280.0,0.0,180.59375,105.0,280.0,0.675,0.37408837378025056,0.675,0.29899255484342574,0.35,0.03479831786826253,0.2828201580792665,0.0,0.0,0.0,0.0,0.0,0.76
2860,0.0141,0.3472449481487274,1.1696141479099679e-06,15023916.0,205.14375,118.6,360.2,0.0125,201.85667114257814,118.6,338.5,0.7,0.33358430564403535,0.7,0.25270154774188996,0.45,0.03263615877367556,0.2285910898819566,0.0,0.0,0.0,0.0,0.0,0.77
2870,0.0158,0.3263229727745056,1.1562165058949626e-06,15075715.0,178.84375,102.0,288.5,0.0,178.84375,102.0,288.5,0.75,0.2966586709022522,0.75,0.21504760384559632,0.5,0.03745754044502973,0.2454563021659851,0.0,0.0,0.0,0.0,0.0,0.77
2880,0.0196,0.34187981486320496,1.1428188638799573e-06,15128716.0,186.95625,109.4,318.4,0.0125,183.64107208251954,109.4,310.7,0.6375,0.39729511439800264,0.6375,0.25629001557826997,0.45,0.03498011361807585,0.2859877470880747,0.0,0.0,0.0,0.0,0.0,0.77
2890,0.0094,0.009037169627845287,1.1294212218649519e-06,15180817.0,178.98125,106.7,276.1,0.00625,177.07500152587892,106.7,261.5,0.89375,0.22910929024219512,0.89375,0.14688918739557266,0.6,0.031173700280487538,0.2299546469002962,0.0,0.0,0.0,0.0,0.0,0.77
2900,-0.0042,0.2950107753276825,1.1160235798499464e-06,15232309.0,180.025,103.4,332.2,0.00625,178.06500091552735,103.4,315.0,0.7375,0.38727004528045655,0.7375,0.24177373051643372,0.45,0.03419338506646454,0.2523157987743616,0.0,0.0,0.0,0.0,0.0,0.78
2910,-0.0104,0.024167392402887344,1.1026259378349411e-06,15287312.0,199.36875,108.7,347.5,0.00625,197.63250122070312,108.7,340.3,0.6375,0.4043229788541794,0.6375,0.2272574409842491,0.45,0.03843022687360644,0.27318733073771,0.0,0.0,0.0,0.0,0.0,0.78
2920,-0.0044,0.35789933800697327,1.0892282958199357e-06,15339305.0,179.40625,114.8,278.5,0.0,179.40625,114.8,278.5,0.8375,0.2823718011379242,0.8375,0.23083806186914443,0.45,0.0331205453723669,0.22029221318662168,0.0,0.0,0.0,0.0,0.0,0.78
2930,0.0375,0.32329800724983215,1.0758306538049304e-06,15396267.0,210.5625,118.4,330.7,0.0125,207.9,118.4,330.7,0.71875,0.3741281867027283,0.71875,0.25988082885742186,0.35,0.03470827820710838,0.3010453663766384,0.0,0.0,0.0,0.0,0.0,0.79
