step,loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/reward_func/mean,rewards/reward_func/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,epoch
1337,0.005,0.0481543131172657,1.570407859481989e-05,6101932.0,91.625,84.25,101.25,0.0,91.625,84.25,101.25,0.5,0.0,0.5,0.0,1.0,0.2520139813423157,0.13752810843288898,0.0,0.0,0.0,0.0,0.0,0.72
1338,0.0422,0.026686720550060272,1.5674307829711224e-05,6105719.0,100.1875,85.5,126.75,0.0625,91.89583396911621,85.5,97.5,0.75,0.0,0.75,0.0,1.0,1.8656776957213879,1.0413531512022018,0.0,0.0,0.0,0.0,0.0,0.72
1339,0.0049,0.01980038359761238,1.564453706460256e-05,6109425.0,90.375,83.75,93.0,0.0,90.375,83.75,93.0,1.0,0.0,1.0,0.0,1.0,0.24664146453142166,0.07037926092743874,0.0,0.0,0.0,0.0,0.0,0.72
1340,0.1644,1.137460708618164,1.5614766299493898e-05,6115355.0,198.875,175.5,209.25,0.4375,120.4375,111.5,126.0,0.25,0.39433756470680237,0.25,0.39433756470680237,0.25,5.64106709510088,3.030405417084694,0.0,0.0,0.0,0.0,0.0,0.72
1341,0.1311,3.6882669925689697,1.5584995534385236e-05,6119661.0,129.625,109.75,149.75,0.0,129.625,109.75,149.75,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,2.0836463794112206,1.0278880894184113,0.0,0.0,0.0,0.0,0.0,0.72
1342,-0.0386,2.9714956283569336,1.555522476927657e-05,6123309.0,90.25,78.5,98.5,0.0,90.25,78.5,98.5,0.25,0.28867512941360474,0.25,0.28867512941360474,0.5,0.28541671112179756,0.11055370233952999,0.0,0.0,0.0,0.0,0.0,0.72
1343,0.1156,0.15404479205608368,1.5525454004167907e-05,6126853.0,94.5,81.25,107.75,0.0,94.5,81.25,107.75,0.9375,0.125,0.9375,0.125,0.75,1.6754034347832203,0.8509002644568682,0.0,0.0,0.0,0.0,0.0,0.72
1344,0.0034,0.03969132527709007,1.5495683239059245e-05,6130894.0,107.3125,105.25,108.5,0.0,107.3125,105.25,108.5,1.0,0.0,1.0,0.0,1.0,0.16910478845238686,0.048049962148070335,0.0,0.0,0.0,0.0,0.0,0.72
1345,0.1653,2.928744316101074,1.546591247395058e-05,6135181.0,125.9375,94.5,171.75,0.0625,113.7916669845581,94.5,126.75,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,1.961939588189125,1.0615457650274038,0.0,0.0,0.0,0.0,0.0,0.72
1346,0.4758,0.025871293619275093,1.5436141708841916e-05,6140038.0,141.5625,125.5,173.0,0.1875,139.6875,125.5,170.5,0.6875,0.125,0.6875,0.125,0.75,8.020501501858234,3.568123834207654,0.0,0.0,0.0,0.0,0.0,0.72
1347,0.0048,0.0669080838561058,1.5406370943733258e-05,6143953.0,118.9375,115.25,126.5,0.0,118.9375,115.25,126.5,1.0,0.0,1.0,0.0,1.0,0.23909670487046242,0.14722997974604368,0.0,0.0,0.0,0.0,0.0,0.72
1348,0.0696,0.8220446705818176,1.5376600178624593e-05,6148950.0,152.3125,116.0,171.0,0.1875,136.5625,116.0,150.0,0.4375,0.125,0.4375,0.125,0.75,3.4408062025904655,1.8440361134707928,0.0,0.0,0.0,0.0,0.0,0.72
1349,0.0156,0.012313613668084145,1.5346829413515928e-05,6153205.0,130.9375,120.0,138.0,0.0,130.9375,120.0,138.0,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,2.3898990340530872,1.1289505064487457,0.0,0.0,0.0,0.0,0.0,0.72
1350,0.2204,1.6504886150360107,1.5317058648407266e-05,6158434.0,167.5625,137.75,198.5,0.1875,153.6458339691162,137.75,171.75,0.375,0.25,0.375,0.25,0.5,3.7514090165495872,1.8304543625563383,0.0,0.0,0.0,0.0,0.0,0.73
1351,0.0033,0.04734162241220474,1.52872878832986e-05,6163048.0,129.125,120.0,139.0,0.0,129.125,120.0,139.0,0.75,0.0,0.75,0.0,1.0,0.16586834378540516,0.10013794340193272,0.0,0.0,0.0,0.0,0.0,0.73
1352,0.2698,6.944694519042969,1.5257517118189937e-05,6167607.0,146.9375,121.5,189.75,0.125,133.95833587646484,121.5,148.75,0.5,0.25,0.5,0.25,0.5,4.719369567930698,1.720055378973484,0.0,0.0,0.0,0.0,0.0,0.73
1353,0.1354,3.904226779937744,1.5227746353081273e-05,6172317.0,148.125,143.0,150.75,0.25,84.125,79.0,86.75,0.5625,0.125,0.5625,0.125,0.75,5.593089144676924,2.2511678375303745,0.0,0.0,0.0,0.0,0.0,0.73
1354,-0.021,6.126497745513916,1.5197975587972612e-05,6176429.0,102.75,76.5,131.0,0.0625,96.02083587646484,76.5,130.25,0.8125,0.125,0.8125,0.125,0.75,4.502833753824234,1.5714239440858364,0.0,0.0,0.0,0.0,0.0,0.73
1355,0.1156,0.045681875199079514,1.5168204822863949e-05,6180627.0,119.625,103.5,131.0,0.0,119.625,103.5,131.0,0.8125,0.125,0.8125,0.125,0.75,2.9945340864360332,1.3608272038400173,0.0,0.0,0.0,0.0,0.0,0.73
1356,0.2596,6.922731399536133,1.5138434057755286e-05,6185219.0,140.75,120.5,181.5,0.125,128.10416793823242,120.5,133.0,0.75,0.25,0.75,0.25,0.5,3.370760925114155,1.2830555215477943,0.0,0.0,0.0,0.0,0.0,0.73
1357,0.3142,1.5146517753601074,1.510866329264662e-05,6189902.0,151.6875,113.25,164.75,0.1875,114.375,113.25,115.0,0.5625,0.125,0.5625,0.125,0.75,6.436827372759581,2.141985789872706,0.0,0.0,0.0,0.0,0.0,0.73
1358,0.0394,1.2732008695602417,1.5078892527537958e-05,6195258.0,179.75,170.25,205.75,0.3125,107.60416793823242,106.25,109.25,0.25,0.0,0.25,0.0,1.0,1.6611278466880322,0.81332834251225,0.0,0.0,0.0,0.0,0.0,0.73
1359,0.199,2.8568661212921143,1.5049121762429295e-05,6199881.0,133.4375,103.25,160.0,0.0625,126.75,103.25,150.0,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,7.518033973872662,2.7791369184851646,0.0,0.0,0.0,0.0,0.0,0.73
1360,0.0581,3.5837481021881104,1.5019350997320633e-05,6203792.0,108.6875,89.5,144.75,0.0625,98.33333396911621,89.5,108.25,0.5625,0.125,0.5625,0.125,0.75,5.194075085222721,2.2402093820273876,0.0,0.0,0.0,0.0,0.0,0.73
1361,0.3073,2.081390142440796,1.498958023221197e-05,6208471.0,146.4375,123.25,208.75,0.125,126.41666793823242,123.25,129.25,0.6875,0.125,0.6875,0.125,0.75,5.470604665577412,1.8433576673269272,0.0,0.0,0.0,0.0,0.0,0.73
1362,0.161,3.6992344856262207,1.4959809467103305e-05,6213392.0,155.3125,105.75,203.25,0.125,134.3125,105.75,163.75,0.375,0.14433756470680237,0.375,0.14433756470680237,0.75,10.383300736546516,4.213706519454718,0.0,0.0,0.0,0.0,0.0,0.73
1363,0.0039,0.032753799110651016,1.4930038701994642e-05,6217571.0,114.4375,104.0,133.75,0.0,114.4375,104.0,133.75,1.0,0.0,1.0,0.0,1.0,0.19646929949522018,0.07981340773403645,0.0,0.0,0.0,0.0,0.0,0.73
1364,0.0447,1.5400407314300537,1.4900267936885979e-05,6221788.0,122.0625,105.75,136.0,0.0,122.0625,105.75,136.0,0.5,0.0,0.5,0.0,1.0,2.233833182603121,0.8333181701600552,0.0,0.0,0.0,0.0,0.0,0.73
1365,0.0046,0.07080095261335373,1.4870497171777314e-05,6226186.0,116.125,111.5,120.25,0.0,116.125,111.5,120.25,0.9375,0.125,0.9375,0.125,0.75,0.2314041629433632,0.21416315995156765,0.0,0.0,0.0,0.0,0.0,0.73
1366,-0.1018,1.9285175800323486,1.484072640666865e-05,6230479.0,128.3125,102.25,149.0,0.0,128.3125,102.25,149.0,0.5625,0.26933756470680237,0.5625,0.26933756470680237,0.5,0.26612184196710587,0.13212943822145462,0.0,0.0,0.0,0.0,0.0,0.73
1367,0.0578,1.8366297483444214,1.481095564155999e-05,6234637.0,141.875,116.0,171.5,0.0625,134.58333587646484,116.0,149.75,0.8125,0.125,0.8125,0.125,0.75,2.16583414375782,1.0343513563275337,0.0,0.0,0.0,0.0,0.0,0.73
1368,0.0048,0.10264339298009872,1.4781184876451326e-05,6238773.0,113.0,103.5,121.75,0.0,113.0,103.5,121.75,1.0,0.0,1.0,0.0,1.0,0.24331901967525482,0.08981396909803152,0.0,0.0,0.0,0.0,0.0,0.74
1369,-0.0678,1.467972755432129,1.4751414111342663e-05,6243041.0,121.0,75.25,152.0,0.125,99.1875,75.25,110.75,0.6875,0.125,0.6875,0.125,0.75,4.501590378582478,1.6782692316919565,0.0,0.0,0.0,0.0,0.0,0.74
1370,-0.0122,0.048393361270427704,1.4721643346233998e-05,6247242.0,120.3125,115.0,123.25,0.0,120.3125,115.0,123.25,0.9375,0.125,0.9375,0.125,0.75,0.23346298187971115,0.08691428788006306,0.0,0.0,0.0,0.0,0.0,0.74
1371,0.2614,3.0747194290161133,1.4691872581125335e-05,6251609.0,130.6875,112.5,166.5,0.0625,121.60416793823242,112.5,131.5,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,7.11996453255415,2.5987458592280746,0.0,0.0,0.0,0.0,0.0,0.74
1372,-0.0134,0.4040665924549103,1.4662101816016672e-05,6255415.0,113.375,88.5,156.75,0.0625,102.9375,88.5,115.0,0.375,0.14433756470680237,0.375,0.14433756470680237,0.75,5.324336960911751,1.7766796462237835,0.0,0.0,0.0,0.0,0.0,0.74
1373,0.0035,0.96856290102005,1.463233105090801e-05,6259595.0,114.0,112.75,117.0,0.0,114.0,112.75,117.0,0.6875,0.125,0.6875,0.125,0.75,0.17599107697606087,0.05720546841621399,0.0,0.0,0.0,0.0,0.0,0.74
1374,0.0943,1.3490071296691895,1.4602560285799347e-05,6263840.0,123.3125,112.25,141.25,0.0,123.3125,112.25,141.25,0.6875,0.125,0.6875,0.125,0.75,2.028754498809576,0.8054545409977436,0.0,0.0,0.0,0.0,0.0,0.74
1375,0.0531,0.33121511340141296,1.4572789520690682e-05,6268091.0,129.1875,109.75,147.25,0.0625,124.54166793823242,109.75,137.25,0.3125,0.125,0.3125,0.125,0.75,1.554988868534565,0.6659124474972486,0.0,0.0,0.0,0.0,0.0,0.74
1376,0.1403,1.6472258567810059,1.4543018755582019e-05,6272654.0,131.1875,104.5,159.25,0.0625,125.9375,104.5,149.0,0.5,0.25,0.5,0.25,0.5,2.253845412284136,0.9352604001760483,0.0,0.0,0.0,0.0,0.0,0.74
1377,0.0865,1.2040554285049438,1.4513247990473356e-05,6276254.0,95.25,88.25,109.25,0.0,95.25,88.25,109.25,0.9375,0.125,0.9375,0.125,0.75,0.23471767827868462,0.06470116786658764,0.0,0.0,0.0,0.0,0.0,0.74
1378,0.0518,0.011067141778767109,1.4483477225364691e-05,6280238.0,113.5,82.25,128.25,0.1875,88.0,82.25,94.25,0.75,0.0,0.75,0.0,1.0,2.735261805355549,1.4732229225337505,0.0,0.0,0.0,0.0,0.0,0.74
1379,0.0353,0.01400317344814539,1.4453706460256028e-05,6283654.0,88.0,82.75,93.5,0.0,88.0,82.75,93.5,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,1.6450699344277382,0.8736120536923409,0.0,0.0,0.0,0.0,0.0,0.74
1380,0.086,3.06740665435791,1.4423935695147366e-05,6287267.0,90.3125,79.75,95.0,0.0,90.3125,79.75,95.0,0.8125,0.125,0.8125,0.125,0.75,0.5244655087590218,0.26000595558434725,0.0,0.0,0.0,0.0,0.0,0.74
1381,0.0053,0.07371059060096741,1.4394164930038703e-05,6291743.0,117.5,113.5,126.25,0.0,117.5,113.5,126.25,1.0,0.0,1.0,0.0,1.0,0.26432619616389275,0.058016806840896606,0.0,0.0,0.0,0.0,0.0,0.74
1382,0.0045,0.04607953131198883,1.436439416493004e-05,6295617.0,102.125,97.25,108.0,0.0,102.125,97.25,108.0,1.0,0.0,1.0,0.0,1.0,0.2262113131582737,0.05630614794790745,0.0,0.0,0.0,0.0,0.0,0.74
1383,-0.0203,1.3265501260757446,1.4334623399821375e-05,6299696.0,119.9375,108.75,129.0,0.0,119.9375,108.75,129.0,0.9375,0.125,0.9375,0.125,0.75,0.6079693920910358,0.27129158936440945,0.0,0.0,0.0,0.0,0.0,0.74
1384,0.0837,4.521021842956543,1.4304852634712712e-05,6305092.0,181.75,141.5,210.75,0.125,176.0625,141.5,201.75,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,1.865039836615324,1.3789322338998318,0.0,0.0,0.0,0.0,0.0,0.74
1385,0.111,0.02897159941494465,1.4275081869604049e-05,6308850.0,102.125,90.25,128.0,0.0625,93.66666793823242,90.25,100.0,0.8125,0.125,0.8125,0.125,0.75,1.5592447593808174,0.7397682694718242,0.0,0.0,0.0,0.0,0.0,0.74
1386,0.0045,0.101949542760849,1.4245311104495387e-05,6312905.0,108.1875,101.0,112.25,0.0,108.1875,101.0,112.25,1.0,0.0,1.0,0.0,1.0,0.2249695137143135,0.06904618535190821,0.0,0.0,0.0,0.0,0.0,0.74
1387,-0.0553,1.7199747562408447,1.4215540339386724e-05,6317122.0,110.5625,88.5,142.0,0.0,110.5625,88.5,142.0,0.625,0.25,0.625,0.25,0.5,0.2790323607623577,0.24652701150625944,0.0,0.0,0.0,0.0,0.0,0.75
1388,0.1208,3.2639920711517334,1.418576957427806e-05,6322039.0,142.8125,120.5,162.0,0.0625,138.64583587646484,120.5,150.75,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,0.8055010885000229,0.4538486283272505,0.0,0.0,0.0,0.0,0.0,0.75
1389,0.0886,0.022160127758979797,1.4155998809169396e-05,6325929.0,104.875,88.25,129.5,0.0,104.875,88.25,129.5,0.3125,0.125,0.3125,0.125,0.75,1.311069704592228,0.7115798899903893,0.0,0.0,0.0,0.0,0.0,0.75
1390,0.1239,0.019285162910819054,1.4126228044060733e-05,6330101.0,127.75,110.75,135.0,0.125,121.1875,110.75,131.75,0.75,0.0,0.75,0.0,1.0,6.222554709762335,2.7154826940968633,0.0,0.0,0.0,0.0,0.0,0.75
1391,0.0272,1.2245079278945923,1.4096457278952068e-05,6334127.0,113.875,103.75,141.5,0.0,113.875,103.75,141.5,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,1.752689803019166,0.9505104646086693,0.0,0.0,0.0,0.0,0.0,0.75
1392,0.1236,2.3486881256103516,1.4066686513843405e-05,6338332.0,135.3125,118.25,162.75,0.0625,129.47916793823242,118.25,144.75,0.8125,0.125,0.8125,0.125,0.75,3.516938593238592,1.6622129622846842,0.0,0.0,0.0,0.0,0.0,0.75
1393,0.0775,0.5330907702445984,1.4036915748734744e-05,6342346.0,114.375,94.75,125.5,0.1875,99.5625,94.75,105.75,0.75,0.0,0.75,0.0,1.0,3.7846444472670555,2.3165201684460044,0.0,0.0,0.0,0.0,0.0,0.75
1394,0.035,1.3110742568969727,1.400714498362608e-05,6346809.0,120.9375,110.75,139.25,0.0,120.9375,110.75,139.25,0.75,0.0,0.75,0.0,1.0,1.6808589808642864,1.1638035215437412,0.0,0.0,0.0,0.0,0.0,0.75
1395,0.0053,0.07929137349128723,1.3977374218517417e-05,6351107.0,123.625,117.0,137.75,0.0625,119.35416793823242,117.0,121.25,0.75,0.0,0.75,0.0,1.0,0.2620568200945854,0.16630546376109123,0.0,0.0,0.0,0.0,0.0,0.75
1396,0.0266,0.01445629820227623,1.3947603453408752e-05,6354788.0,90.5625,90.0,91.25,0.0,90.5625,90.0,91.25,0.9375,0.125,0.9375,0.125,0.75,1.0497730933129787,0.5404823450371623,0.0,0.0,0.0,0.0,0.0,0.75
1397,0.0058,1.0156458616256714,1.391783268830009e-05,6359438.0,142.625,121.25,172.0,0.0,142.625,121.25,172.0,0.6875,0.125,0.6875,0.125,0.75,1.3438396528363228,0.8166866917163134,0.0,0.0,0.0,0.0,0.0,0.75
1398,0.0676,1.8818873167037964,1.3888061923191426e-05,6364014.0,138.0,108.0,157.75,0.125,124.0625,108.0,136.75,0.5,0.28867512941360474,0.5,0.28867512941360474,0.5,3.0233833976089954,1.9897611010819674,0.0,0.0,0.0,0.0,0.0,0.75
1399,0.0053,0.02992221899330616,1.3858291158082765e-05,6367685.0,92.1875,91.25,93.5,0.0,92.1875,91.25,93.5,1.0,0.0,1.0,0.0,1.0,0.2630855590105057,0.08380342740565538,0.0,0.0,0.0,0.0,0.0,0.75
1400,0.0039,0.0192441176623106,1.3828520392974102e-05,6371895.0,117.125,108.0,121.75,0.0,117.125,108.0,121.75,1.0,0.0,1.0,0.0,1.0,0.19515728205442429,0.07792440243065357,0.0,0.0,0.0,0.0,0.0,0.75
1401,0.0097,1.1990635395050049,1.3798749627865437e-05,6375668.0,98.8125,94.75,101.25,0.0,98.8125,94.75,101.25,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,0.25393763929605484,0.1428144215606153,0.0,0.0,0.0,0.0,0.0,0.75
1402,0.0044,0.07949554920196533,1.3768978862756774e-05,6379933.0,127.3125,121.5,134.75,0.0,127.3125,121.5,134.75,0.75,0.0,0.75,0.0,1.0,0.21777676045894623,0.1343226507306099,0.0,0.0,0.0,0.0,0.0,0.75
1403,0.2589,5.547635078430176,1.373920809764811e-05,6384302.0,118.0625,98.0,151.25,0.0,118.0625,98.0,151.25,0.9375,0.125,0.9375,0.125,0.75,1.568124819546938,1.1853358782827854,0.0,0.0,0.0,0.0,0.0,0.75
1404,0.1388,1.1693581342697144,1.3709437332539446e-05,6388907.0,147.3125,121.0,167.5,0.125,134.4375,121.0,148.0,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,1.5408528111875057,1.0676758801564574,0.0,0.0,0.0,0.0,0.0,0.75
1405,0.0948,1.6677038669586182,1.3679666567430786e-05,6392747.0,100.0,74.5,137.75,0.0625,89.41666793823242,74.5,97.75,0.5,0.25,0.5,0.25,0.5,2.7757336981594563,1.6258798986673355,0.0,0.0,0.0,0.0,0.0,0.75
1406,0.0187,0.5777216553688049,1.3649895802322121e-05,6396693.0,112.375,103.5,119.5,0.125,105.25,103.5,107.0,0.75,0.0,0.75,0.0,1.0,0.8566750437021255,0.621400997042656,0.0,0.0,0.0,0.0,0.0,0.76
1407,0.0451,1.7516179084777832,1.3620125037213458e-05,6401335.0,137.875,130.5,147.5,0.0625,135.20833587646484,130.5,141.75,0.5625,0.125,0.5625,0.125,0.75,1.2173544391989708,0.7841534335166216,0.0,0.0,0.0,0.0,0.0,0.76
1408,0.0031,0.007085604127496481,1.3590354272104795e-05,6405723.0,132.0,117.25,137.25,0.0,132.0,117.25,137.25,1.0,0.0,1.0,0.0,1.0,0.15658213570713997,0.05970214959233999,0.0,0.0,0.0,0.0,0.0,0.76
1409,0.1621,5.201634407043457,1.356058350699613e-05,6409766.0,116.4375,95.25,138.25,0.0,116.4375,95.25,138.25,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,2.9965316485613585,2.1781358839944005,0.0,0.0,0.0,0.0,0.0,0.76
1410,0.006,1.5205320119857788,1.3530812741887467e-05,6413452.0,95.875,93.0,97.75,0.0,95.875,93.0,97.75,0.8125,0.125,0.8125,0.125,0.75,0.21970369294285774,0.10807079076766968,0.0,0.0,0.0,0.0,0.0,0.76
1411,-0.153,1.4681957960128784,1.3501041976778803e-05,6418589.0,159.0625,104.75,187.0,0.0,159.0625,104.75,187.0,0.4375,0.41367512941360474,0.4375,0.41367512941360474,0.25,1.786081476137042,0.9659655969589949,0.0,0.0,0.0,0.0,0.0,0.76
1412,0.0641,2.2115440368652344,1.3471271211670142e-05,6423033.0,134.5,107.75,149.0,0.1875,114.625,107.75,122.5,0.0625,0.125,0.0625,0.125,0.75,2.773937128484249,2.1077786162495613,0.0,0.0,0.0,0.0,0.0,0.76
1413,0.029,0.928981602191925,1.3441500446561479e-05,6427837.0,155.25,138.5,182.25,0.125,146.47916793823242,138.5,158.75,0.3125,0.125,0.3125,0.125,0.75,2.3596316128969193,1.6920234384015203,0.0,0.0,0.0,0.0,0.0,0.76
1414,0.0509,0.6448366045951843,1.3411729681452814e-05,6432589.0,148.0,127.0,161.0,0.1875,137.3125,127.0,146.75,0.25,0.0,0.25,0.0,1.0,2.6030613854527473,1.495552665553987,0.0,0.0,0.0,0.0,0.0,0.76
1415,0.4846,10.186532020568848,1.338195891634415e-05,6437074.0,143.0625,101.75,190.5,0.1875,127.3125,101.75,169.5,0.6875,0.375,0.6875,0.375,0.25,3.2413652054965496,2.1409470457583666,0.0,0.0,0.0,0.0,0.0,0.76
1416,0.0331,0.06446798145771027,1.3352188151235488e-05,6440954.0,106.25,100.5,115.5,0.0,106.25,100.5,115.5,0.9375,0.125,0.9375,0.125,0.75,0.21514292806386948,0.112434396520257,0.0,0.0,0.0,0.0,0.0,0.76
1417,0.0733,0.16399554908275604,1.3322417386126823e-05,6445455.0,132.5625,116.5,147.25,0.125,120.6875,116.5,125.5,0.75,0.0,0.75,0.0,1.0,3.6669567860662937,2.4037307612597942,0.0,0.0,0.0,0.0,0.0,0.76
1418,0.3539,10.704106330871582,1.3292646621018163e-05,6448948.0,86.5625,67.25,128.25,0.0625,74.75,67.25,82.0,0.9375,0.125,0.9375,0.125,0.75,1.6102750338613987,1.0303596816956997,0.0,0.0,0.0,0.0,0.0,0.76
1419,0.103,0.016884656623005867,1.3262875855909498e-05,6453370.0,131.375,99.25,173.0,0.0625,123.5,99.25,149.0,0.5,0.0,0.5,0.0,1.0,4.730335857719183,2.8332044295966625,0.0,0.0,0.0,0.0,0.0,0.76
1420,0.0101,0.06770242005586624,1.3233105090800835e-05,6458139.0,146.0625,136.0,152.0,0.25,82.0625,72.0,88.0,0.75,0.0,0.75,0.0,1.0,0.5057110860943794,0.5250551495701075,0.0,0.0,0.0,0.0,0.0,0.76
1421,-0.0186,2.459401845932007,1.3203334325692172e-05,6462115.0,103.0,98.5,107.25,0.0,103.0,98.5,107.25,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.2496921606361866,0.2101842202246189,0.0,0.0,0.0,0.0,0.0,0.76
1422,0.1894,6.854240894317627,1.3173563560583507e-05,6467413.0,154.125,110.5,196.5,0.0625,146.47916793823242,110.5,172.25,0.3125,0.375,0.3125,0.375,0.25,4.184800386428833,2.7045703642070293,0.0,0.0,0.0,0.0,0.0,0.76
1423,0.0035,0.024632595479488373,1.3143792795474844e-05,6471921.0,136.75,131.5,142.0,0.0,136.75,131.5,142.0,0.75,0.0,0.75,0.0,1.0,0.17384712398052216,0.07594709657132626,0.0,0.0,0.0,0.0,0.0,0.76
1424,-0.0025,1.0777490139007568,1.311402203036618e-05,6475883.0,107.625,104.25,110.75,0.0,107.625,104.25,110.75,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.20551594346761703,0.0871974304318428,0.0,0.0,0.0,0.0,0.0,0.77
1425,0.1911,1.3072254657745361,1.3084251265257519e-05,6481095.0,168.0,150.75,209.5,0.125,158.20833587646484,150.75,172.25,0.5625,0.26933756470680237,0.5625,0.26933756470680237,0.5,3.213019609451294,2.0666615292429924,0.0,0.0,0.0,0.0,0.0,0.77
1426,0.082,2.5570878982543945,1.3054480500148856e-05,6485154.0,123.9375,104.25,144.0,0.0,123.9375,104.25,144.0,0.625,0.25,0.625,0.25,0.5,2.582131028175354,1.6778639554977417,0.0,0.0,0.0,0.0,0.0,0.77
1427,0.0649,3.100193500518799,1.3024709735040191e-05,6490280.0,159.625,119.5,210.25,0.125,145.0625,119.5,182.0,0.125,0.14433756470680237,0.125,0.14433756470680237,0.75,6.007456906139851,4.35913784429431,0.0,0.0,0.0,0.0,0.0,0.77
1428,0.0871,1.5968372821807861,1.2994938969931528e-05,6494631.0,119.9375,115.5,130.5,0.0,119.9375,115.5,130.5,0.5,0.25,0.5,0.25,0.5,1.0769847109913826,0.6023308038711548,0.0,0.0,0.0,0.0,0.0,0.77
1429,0.0078,0.9381005167961121,1.2965168204822865e-05,6498582.0,103.6875,102.5,105.5,0.0,103.6875,102.5,105.5,0.9375,0.125,0.9375,0.125,0.75,0.2131144255399704,0.14036300778388977,0.0,0.0,0.0,0.0,0.0,0.77
1430,0.0504,6.623067855834961,1.29353974397142e-05,6502221.0,90.1875,79.5,120.5,0.0,90.1875,79.5,120.5,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,2.0502082780003548,1.179742494598031,0.0,0.0,0.0,0.0,0.0,0.77
1431,0.0035,0.012871220707893372,1.2905626674605538e-05,6506052.0,108.1875,102.75,114.25,0.0,108.1875,102.75,114.25,1.0,0.0,1.0,0.0,1.0,0.1739476379007101,0.08567825518548489,0.0,0.0,0.0,0.0,0.0,0.77
1432,0.1603,2.377626657485962,1.2875855909496875e-05,6510863.0,153.4375,103.25,180.25,0.125,145.4375,103.25,179.5,0.375,0.39433756470680237,0.375,0.39433756470680237,0.25,5.370598062872887,3.7986538484692574,0.0,0.0,0.0,0.0,0.0,0.77
1433,0.083,3.5856544971466064,1.2846085144388212e-05,6515383.0,138.75,123.75,158.25,0.0625,132.79166793823242,123.75,141.25,0.8125,0.125,0.8125,0.125,0.75,2.5359755493700504,1.8276654854416847,0.0,0.0,0.0,0.0,0.0,0.77
1434,-0.0483,0.010772323235869408,1.2816314379279547e-05,6518341.0,61.125,58.0,68.5,0.0,61.125,58.0,68.5,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.31054967641830444,0.24714155867695808,0.0,0.0,0.0,0.0,0.0,0.77
1435,0.1187,2.260664939880371,1.2786543614170884e-05,6522630.0,119.5625,89.25,149.5,0.0625,113.64583587646484,89.25,140.5,0.4375,0.125,0.4375,0.125,0.75,3.0177067071199417,2.194485552608967,0.0,0.0,0.0,0.0,0.0,0.77
1436,-0.0042,2.429636001586914,1.2756772849062221e-05,6527751.0,161.8125,112.5,213.25,0.0,161.8125,112.5,213.25,0.375,0.39433756470680237,0.375,0.39433756470680237,0.25,3.6947239339351654,2.7661533672362566,0.0,0.0,0.0,0.0,0.0,0.77
1437,0.0074,0.02249334752559662,1.2727002083953556e-05,6532278.0,125.6875,105.75,140.5,0.0,125.6875,105.75,140.5,0.75,0.0,0.75,0.0,1.0,0.3680981621146202,0.38149454444646835,0.0,0.0,0.0,0.0,0.0,0.77
1438,0.0039,0.009783408604562283,1.2697231318844896e-05,6536202.0,103.0,99.25,105.5,0.0,103.0,99.25,105.5,1.0,0.0,1.0,0.0,1.0,0.19261213019490242,0.13852889835834503,0.0,0.0,0.0,0.0,0.0,0.77
1439,0.04,1.4578001499176025,1.2667460553736232e-05,6540460.0,114.375,95.0,141.25,0.0625,107.02083587646484,95.0,115.0,0.75,0.0,0.75,0.0,1.0,1.922235805541277,1.259679388254881,0.0,0.0,0.0,0.0,0.0,0.77
1440,-0.0972,6.094642162322998,1.2637689788627568e-05,6544878.0,131.375,87.25,164.0,0.0625,124.39583587646484,87.25,158.25,0.5625,0.375,0.5625,0.375,0.25,3.290259674191475,2.3883600309491158,0.0,0.0,0.0,0.0,0.0,0.77
1441,0.1525,0.03383438661694527,1.2607919023518905e-05,6548825.0,109.4375,97.5,128.5,0.0,109.4375,97.5,128.5,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,2.7174233719706535,1.4491963610053062,0.0,0.0,0.0,0.0,0.0,0.77
1442,0.0659,4.21663761138916,1.257814825841024e-05,6553411.0,133.875,115.75,157.25,0.0,133.875,115.75,157.25,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,3.4449378065764904,2.232648901641369,0.0,0.0,0.0,0.0,0.0,0.77
